阿爸,a'ba
睇過先知,di'guo'xian'zhi
睇好,di'hao
睇嚇點,di'he'dian
睇嚇先,di'he'xian
睇化,di'hua
地腳,di'jiao
第九,di'jiu
睇開,di'kai
底褲,di'ku
睇啦,di'la
睇老婆,di'lao'po
睇嘞,di'le
抵冷貪瀟湘,di'leng'tan'xiao'xiang
抵力,di'li
睇嚟,di'li
睇嚟湊,di'li'cou
地廬,di'lu
睇路,di'lu
地廬商場,di'lu'shang'chang
睇脈,di'mai
第屘,di'man
睇門口,di'men'kou
糴米,di'mi
睇乜嘢,di'mie'ye
睇咩嘢,di'mie'ye
弔命,di'ming
弔泥艋,di'ni'meng
睇牛,di'niu
地盤,di'pan
弔起嚟賣,di'qi'li'mai
扚起佢,di'qi'qu
扚起心肝,di'qi'xin'gan
抵錢,di'qian
糴佢走,di'qu'zou
第日,di'ri
弟嫂,di'sao
睇曬,di'shai
底衫,di'shan
抵諗,di'shen
的士,di'shi
第世,di'shi
第時,di'shi
的士夠格,di'shi'gou'ge
抵手,di'shou
睇數,di'shu
睇書,di'shu
睇衰,di'shuai
滴水,di'shui
睇水,di'shui
抵死,di'si
睇死,di'si
抵死友,di'si'you
地塘,di'tang
地頭,di'tou
睇頭,di'tou
地拖,di'tuo
睇完,di'wan
低威,di'wei
弔尾弔味,di'wei'di'wei
睇唔到,di'wu'dao
地下,di'xia
地下錢莊,di'xia'qian'zhuang
地下鐵路,di'xia'tie'lu
睇相,di'xiang
睇小,di'xiao
啲嘢,di'ye
睇嘢,di'ye
睇醫生,di'yi'sheng
弔癮,di'yin
睇症,di'zheng
弔鐘,di'zhong
睇住,di'zhu
睇住嚟,di'zhu'li
低莊,di'zhuang
睇咗,di'zuo
嗲弔,dia'di
嗲嗲弔,dia'dia'di
嗲嗲渧,dia'dia'di
嗲嗲吊,dia'dia'diao
嗲吊,dia'diao
嗲聲嗲氣,dia'sheng'dia'qi
腍鼻,dian'bi
電發,dian'bo
點不知,dian'bu'zhi
電單車,dian'chan'che
電掣,dian'che
電船,dian'chuan
掂檔,dian'dang
電燈膽,dian'deng'dan
電燈杉,dian'deng'shan
癲癲廢廢,dian'dian'fa'fa
電髮,dian'fa
電風扇,dian'feng'shan
腍佛,dian'fo
唸嚇先,dian'he'xian
點話點好,dian'hua'dian'hao
唸計,dian'ji
點解,dian'jie
癲佬,dian'lao
電腦,dian'nao
腍啤啤,dian'pi'pi
墊褥,dian'ru
腍善,dian'shan
掂水,dian'shui
點算,dian'suan
掂唔掂,dian'wu'dian
點係呀,dian'xi'ya
點系呀,dian'xi'ya
電心,dian'xin
點行,dian'xing
腍厴,dian'yan
點樣,dian'yang
電油,dian'you
點知,dian'zhi
點知道,dian'zhi'dao
點鍾,dian'zhong
點鐘,dian'zhong
調吖,diao'a
吊煲,diao'bao
吊吊,diao'diao
吊頸,diao'geng
叼鳩你,diao'jiu'ni
屌鸠你,diao'jiu'ni
調啦,diao'la
刁蠻,diao'man
吊命,diao'ming
屌那媽,diao'na'ma
叼你啊,diao'ni'a
屌你啊,diao'ni'a
叼你老帽,diao'ni'lao'mao
屌你老帽,diao'ni'lao'mao
叼你老母,diao'ni'lao'mu
屌你老母,diao'ni'lao'mu
叼你老鼠,diao'ni'lao'shu
屌你老鼠,diao'ni'lao'shu
叼你媽擰,diao'ni'ma'ning
屌你妈鼠,diao'ni'ma'shu
吊泥艋,diao'ni'meng
叼你咩,diao'ni'mie
屌你咩,diao'ni'mie
叼你屎忽,diao'ni'shi'hu
屌你屎忽,diao'ni'shi'hu
叼七,diao'qi
屌七,diao'qi
吊起嚟賣,diao'qi'li'mai
叼七你,diao'qi'ni
屌七你,diao'qi'ni
刁僑扭擰,diao'qiao'niu'ning
刁時,diao'shi
吊尾吊味,diao'wei'diao'wei
吊癮,diao'yin
釣魚臺,diao'yu'tai
吊鍾,diao'zhong
吊鐘,diao'zhong
調轉頭,diao'zhuai'tou
調咗,diao'zuo
爹哋,die'di
碟飯,die'fan
跌價,die'jia
跌跤,die'jiao
跌落地都要楋翻摣沙,die'luo'di'dou'yao'la'fan'zha'sha
迭埋心水,die'mai'xin'shui
疊埋心水,die'mai'xin'shui
跌親,die'qin
碟頭飯,die'tou'fan
跌眼鏡,die'yan'jing
跌咗,die'zuo
頂包,ding'bao
掟煲,ding'bao
定必,ding'bi
頂檔,ding'dang
定當,ding'dang
定點,ding'dian
頂肚,ding'du
頂肚餓,ding'du'e
定個台油,ding'ge'tai'you
頂頸,ding'geng
定過抬油,ding'guo'tai'you
定過擡油,ding'guo'tai'you
鼎湖上素好齋,ding'hu'shang'su'hao'zhai
頂櫳,ding'long
頂你個肺,ding'ni'ge'fei
定曬形,ding'shai'xing
頂手,ding'shou
頂數,ding'shu
頂頭陣,ding'tou'zhen
頂唔順,ding'wu'shun
頂唔住,ding'wu'zhu
定係,ding'xi
定系,ding'xi
釘鞋釘,ding'xie'ding
頂心頂肺,ding'xin'ding'fei
頂硬上,ding'ying'shang
頂趾鞋頂證,ding'zhi'xie'ding'zheng
丟架,diu'jia
丟生,diu'sheng
丟疏,diu'shu
丟眼角,diu'yan'jiao
東奔西跑,dong'ben'xi'pao
凍冰冰,dong'bing'bing
動粗,dong'cu
戙篤企,dong'du'qi
冬菇,dong'gu
冬瓜盅,dong'gua'zhong
戙起床板戙企,dong'qi'chuang'ban'dong'qi
戙起牀板戙企,dong'qi'chuang'ban'dong'qi
凍親,dong'qin
豆豉,dou'chi
豆丁,dou'ding
豆粉,dou'fen
豆腐,dou'fu
豆腐花,dou'fu'hua
鬥負氣,dou'fu'qi
豆腐膶,dou'fu'run
都幾難,dou'ji'nan
都幾係嘢,dou'ji'xi'ye
都幾系嘢,dou'ji'xi'ye
鬥雞眼,dou'ji'yan
鬥鷄眼,dou'ji'yan
豆角,dou'jiao
竇口,dou'kou
讀口黃,dou'kou'huang
唞涼,dou'liang
鬥令,dou'ling
鬥木,dou'mu
豆泥,dou'ni
豆皮,dou'pi
痘皮,dou'pi
讀破字膽,dou'po'zi'dan
鬥氣,dou'qi
唞氣,dou'qi
豆膶,dou'run
豆沙喉,dou'sha'hou
都似,dou'si
讀歪音,dou'wai'yin
都有嘅,dou'you'ge
豆仔,dou'zai
篤背脊,du'bei'ji
厾穿個窿,du'chuan'ge'long
肚腍,du'dian
度度,du'du
肚屙,du'e
獨沽一味,du'gu'yi'wei
度街,du'jie
肚腩,du'nan
度蹺,du'qiao
獨食,du'shi
獨市生意,du'shi'sheng'yi
獨食罌,du'shi'ying
度數,du'shu
度水,du'shui
獨睡,du'shui
獨係,du'xi
獨系,du'xi
斷柄鋤頭無摣拿,duan'bing'chu'tou'mo'zha'na
斷搶,duan'cheng
短度闊封,duan'du'kuo'feng
斷估,duan'gu
短火,duan'huo
短褲,duan'ku
短命,duan'ming
短命種,duan'ming'zhong
短切切,duan'qie'qie
斷市,duan'shi
斷尾,duan'wei
短薳,duan'wei
對不起,dui'bu'qi
對出,dui'chu
對開,dui'kai
對摳,dui'kou
對落,dui'luo
對埋,dui'mai
對面海,dui'mian'hai
對年,dui'nian
對上,dui'shang
對時,dui'shi
對歲,dui'sui
對唔住,dui'wu'zhu
對胸衫,dui'xiong'shan
多得,duo'de
多多,duo'duo
多多少少,duo'duo'shao'shao
多多聲,duo'duo'sheng
多多事事,duo'duo'shi'shi
多個香爐多個鬼,duo'ge'xiang'lu'duo'ge'gui
多計,duo'ji
墮角,duo'jiao
多句嘴,duo'ju'zui
躲懶,duo'lan
多籮籮,duo'luo'luo
多羅羅,duo'luo'luo
多少,duo'shao
多事,duo'shi
多士,duo'shi
多事實,duo'shi'shi
鐸叔,duo'shu
多數,duo'shu
多謝,duo'xie
多謝曬,duo'xie'shai
多嘴多舌,duo'zui'duo'she
呃秤,e'cheng
佮檔佮計,e'dang'e'ji
屙肚,e'du
佮佮,e'e
佮佮冚,e'e'kan
呃呃騙騙,e'e'pian'pian
屙啡啡,e'fei'fei
佮份,e'fen
惡瞓,e'fen
餓鬼投胎,e'gui'tou'tai
惡棍,e'gun
餓過饑,e'guo'ji
惡亨亨,e'heng'heng
蛾喉,e'hou
屙痢,e'li
蛾眉月,e'mei'yue
屙尿,e'niao
呃人,e'ren
呃神騙鬼,e'shen'pian'gui
屙屎,e'shi
屙屎唔出賴地硬,e'shi'wu'chu'lai'di'ying
佮手,e'shou
扼手,e'shou
佮手佮腳,e'shou'e'jiao
惡死,e'si
惡死能登,e'si'neng'deng
額頭,e'tou
惡揗揗,e'xun'xun
惡爺,e'ye
惡爺頭,e'ye'tou
鱷魚頭,e'yu'tou
惡作,e'zuo
奀雌雌,en'ci'ci
摁釘,en'ding
奀袅鬼命,en'niao'gui'ming
奀嫋鬼命,en'niao'gui'ming
奀嫋嫋,en'niao'niao
奀瘦,en'shou
奀細,en'xi
兒戲,er'hu
二花面,er'hua'mian
而家,er'jia
二奶,er'nai
二撇雞,er'pie'ji
耳屎,er'shi
二世祖,er'shi'zu
二手,er'shou
二手貨,er'shou'huo
二叔,er'shu
耳仔,er'zai
二仔底,er'zai'di
耳仔竉,er'zai'long
廢柴,fa'chai
髮腳,fa'jiao
廢仔,fa'zai
返本,fan'ben
犯駁,fan'bo
返草,fan'cao
飯鏟頭,fan'chan'tou
翻抄,fan'chao
返潮話梅又鹹又濕,fan'chao'hua'mei'you'jian'you'shi
返扯,fan'che
反鬥,fan'dou
反瞓,fan'fen
翻風,fan'feng
幡杆燈籠照遠唔照近,fan'gan'deng'long'zhao'yuan'wu'zhao'jin
返工,fan'gong
反骨,fan'gu
反骨仔,fan'gu'zai
番瓜,fan'gua
番鬼,fan'gui
番鬼佬,fan'gui'lao
番鬼佬月餅悶極,fan'gui'lao'yue'bing'men'ji
番鬼荔枝,fan'gui'li'zhi
飯盒,fan'he
番梘,fan'jian
飯焦,fan'jiao
返嚟,fan'li
翻嚟,fan'li
反面,fan'mian
番攤,fan'nan
番婆大肚心懷鬼胎,fan'po'da'du'xin'huai'gui'tai
番茄,fan'qie
返去,fan'qu
飯蕊,fan'rui
飯湯,fan'shang
返生,fan'sheng
凡士林,fan'shi'lin
番薯,fan'shu
番薯跌落灶該煨,fan'shu'die'luo'zao'gai'wei
番薯番薯糖,fan'shu'fan'shu'tang
番薯糖水,fan'shu'tang'shui
翻頭嫁,fan'tou'jia
翻頭婆,fan'tou'po
反為,fan'wei
反爲,fan'wei
返學,fan'xue
返尋味,fan'xun'wei
番鴨,fan'ya
翻渣,fan'zha
犯衆憎飯鏟頭,fan'zhong'zeng'fan'chan'tou
犯眾憎飯鏟頭,fan'zhong'zeng'fan'chan'tou
返轉頭,fan'zhuai'tou
反轉豬肚就是屎,fan'zhuai'zhu'du'jiu'shi'shi
反轉豬肚就係屎,fan'zhuai'zhu'du'jiu'xi'shi
反轉豬肚就系屎,fan'zhuai'zhu'du'jiu'xi'shi
放白鴿,fang'bai'ge
房車,fang'che
放膽,fang'dan
放低,fang'di
放飛機,fang'fei'ji
放工,fang'gong
放葫蘆,fang'hu'lu
放監,fang'jian
放落,fang'luo
放聲氣,fang'sheng'qi
放水,fang'shui
放蚊,fang'wen
肥白白,fei'bai'bai
飛發,fei'bo
飛發剪,fei'bo'jian
非常之,fei'chang'zhi
菲傭,fei'chong
肥肚腩,fei'du'nan
飛髮,fei'fa
飛髮剪,fei'fa'jian
飛髮佬,fei'fa'lao
飛髮舖,fei'fa'pu
肥肥白白,fei'fei'bai'bai
飛機打交高鬥,fei'ji'da'jiao'gao'dou
飛機火燭燒雲,fei'ji'huo'zhu'shao'yun
飛機火足燒雲,fei'ji'huo'zu'shao'yun
飛機上放屁響的開,fei'ji'shang'fang'pi'xiang'de'kai
飛機師,fei'ji'shi
飛機裇,fei'ji'xu
飛來蜢,fei'lai'meng
肥佬,fei'lao
非禮,fei'li
飛利,fei'li
菲林,fei'lin
肥婆坐屎塔滴水不漏,fei'po'zuo'shi'ta'di'shui'bu'lou
肥婆坐屎塔撼,fei'po'zuo'shi'ta'han
飛起,fei'qi
菲士,fei'shi
費事,fei'shi
飛士,fei'shi
肥屍大隻,fei'shi'da'zhi
肥屍大只,fei'shi'da'zhi
啡士機,fei'shi'ji
飛鼠,fei'shu
肥水,fei'shui
飛水,fei'shui
肥田料,fei'tian'liao
飛天蠄蟧,fei'tian'qin'lao
肥腯腯,fei'tu'tu
飛象過河,fei'xiang'guo'he
肥揗揗,fei'xun'xun
飛仔,fei'zai
肥仔嘜,fei'zai'mai
肥仔米,fei'zai'mi
非洲和尚乞人憎,fei'zhou'he'shang'qi'ren'zeng
粉腸,fen'chang
粉槍,fen'cheng
瞓低,fen'di
分分鍾,fen'fen'zhong
分分鐘,fen'fen'zhong
分甘同味,fen'gan'tong'wei
粉菓,fen'guo
瞓覺,fen'jiao
粉蕉,fen'jiao
粉角,fen'jiao
瞓捩頸,fen'lie'geng
忿氣,fen'qi
墳前燒報紙呃鬼,fen'qian'shao'bao'zhi'e'gui
份人,fen'ren
粉刷,fen'shua
瞓王,fen'wang
瞓未,fen'wei
封包,feng'bao
風采樓,feng'cai'lou
風腸,feng'chang
風槍,feng'cheng
風吹皇帝褲浪孤鳩寒,feng'chui'huang'di'ku'lang'gu'jiu'han
風櫃,feng'gui
風栗,feng'li
鳳梨,feng'li
鳳梨蓋,feng'li'gai
鳳梨雞靠黏,feng'li'ji'kao'nian
鳳梨麻,feng'li'ma
風流,feng'liu
風爐,feng'lu
風赧,feng'nan
逢人憎,feng'ren'zeng
逢人知己,feng'ren'zhi'ji
風生水起,feng'sheng'shui'qi
風水佬,feng'shui'lao
風水先生,feng'shui'xian'sheng
風頭火勢,feng'tou'huo'shi
逢喺,feng'xi
逢系,feng'xi
奉旨,feng'zhi
佛都有火,fo'dou'you'huo
芙翅,fu'chi
芙薘,fu'da
伏低,fu'di
符弗,fu'fu
浮浮盼,fu'fu'pan
負累,fu'lei
伏匿匿,fu'ni'ni
負氣,fu'qi
腐乳,fu'ru
甫士,fu'shi
甫士咭,fu'shi'ji
甫士卡,fu'shi'ka
浮頭,fu'tou
複寫紙,fu'xie'zhi
伏伊人,fu'yi'ren
父子倆,fu'zi'lia
夾板,ga'ban
嘎啦,ga'la
夾衲,ga'na
夾手夾腳,ga'shou'ga'jiao
夾萬,ga'wan
夾硬,ga'ying
鎅玻璃,gai'bo'li
改簿,gai'bu
改名,gai'ming
蓋世太保,gai'shi'tai'bao
該煨,gai'wei
鎅紙刀,gai'zhi'dao
該專,gai'zhuan
咁啊,gan'a
幹炒,gan'chao
咁嚸算,gan'di'suan
咁都得,gan'dou'de
咁多位,gan'duo'wei
幹鯁鯁,gan'geng'geng
趕工,gan'gong
咁好,gan'hao
趕喉趕命,gan'hou'gan'ming
咁款,gan'kuan
咁密都會哺出仔,gan'mi'dou'hui'bu'chu'zai
咁撚死樣,gan'nian'si'yang
感親,gan'qin
幹濕褸,gan'shi'lv
幹手淨腳,gan'shou'jing'jiao
感暑,gan'shu
趕唔切,gan'wu'qie
咁樣,gan'yang
咁又係,gan'you'xi
咁又喺,gan'you'xi
咁滯,gan'zhi
咁仲得,gan'zhong'de
趕注,gan'zhu
戇叱鳩,gang'chi'jiu
鋼骨,gang'gu
杠架,gang'jia
戇勼勼,gang'jiu'jiu
戇居,gang'ju
戇居居,gang'ju'ju
戇居仔,gang'ju'zai
溝女,gang'nv
港紙,gang'zhi
高大衰,gao'da'shuai
搞掂,gao'dian
搞掂曬,gao'dian'shai
高戙戙,gao'dong'dong
高竇,gao'dou
搞搞震,gao'gao'zhen
高腳寮刁,gao'jiao'liao'diao
搞埋,gao'mai
搞手,gao'shou
搞彎,gao'wan
搞唔,gao'wu
搞唔掂,gao'wu'dian
搞嘢,gao'ye
高踭鞋,gao'zheng'xie
高爭鞋,gao'zheng'xie
嗰處,ge'chu
嗰啲,ge'di
嗰度,ge'du
哥爾夫,ge'er'fu
個噃,ge'fan
嗰杠嘢,ge'gang'ye
嗰槓嘢,ge'gang'ye
嗰個,ge'ge
嗰個人,ge'ge'ren
個啝,ge'he
歌喉,ge'hou
各花入各眼,ge'hua'ru'ge'yan
胳肋底,ge'lei'di
隔籬,ge'li
隔籬鄰舍,ge'li'lin'she
個啰,ge'luo
個囉,ge'luo
蛤乸,ge'na
隔年通勝唔值錢,ge'nian'tong'sheng'wu'zhi'qian
嗰排,ge'pai
嗰日,ge'ri
隔涉,ge'she
各司各法,ge'si'ge'fa
嗰條友,ge'tiao'you
個喎,ge'wai
嗰位,ge'wei
個心十五十六,ge'xin'shi'wu'shi'liu
嘅嘢,ge'ye
隔夜油炸鬼,ge'ye'you'zha'gui
隔夜油炸鬼冇厘火氣,ge'ye'you'zha'gui'mao'li'huo'qi
閣仔,ge'zai
歌仔,ge'zai
嘅啫,ge'ze
嘅嗻,ge'zhe
嗰陣,ge'zhen
嗰陣時個,ge'zhen'shi'ge
胳肢窩,ge'zhi'wo
跟佬,gen'lao
跟手尾,gen'shou'wei
跟尾,gen'wei
跟尾狗,gen'wei'gou
跟眼,gen'yan
跟住,gen'zhu
梗板,geng'ban
梗嘅,geng'ge
鯁頸,geng'geng
頸喉,geng'hou
頸喉紐,geng'hou'niu
頸巾,geng'jin
頸渴,geng'ke
頸鬁,geng'li
頸癧,geng'li
頸鏈,geng'lian
哽係,geng'xi
梗係,geng'xi
梗喺,geng'xi
梗系,geng'xi
耕仔,geng'zai
攻鼻,gong'bi
紅當蕩,gong'dang'dang
紅當當,gong'dang'dang
公德心,gong'de'xin
紅冬冬,gong'dong'dong
紅豆,gong'dou
紅豆沙,gong'dou'sha
紅粉緋緋,gong'fen'fei'fei
功夫,gong'fu
紅汞水,gong'gong'shui
公關,gong'guan
供樓,gong'lou
紅蘿蔔,gong'luo'bo
共埋,gong'mai
紅毛泥,gong'mao'ni
公乸,gong'na
公頭,gong'tou
工業行動,gong'ye'xing'dong
工友,gong'you
公仔,gong'zai
公仔面,gong'zai'mian
公仔書,gong'zai'shu
狗髀架,gou'bi'jia
夠膽,gou'dan
夠膽死,gou'dan'si
夠格,gou'ge
狗公,gou'gong
夠勁,gou'jin
夠力,gou'li
狗毛蟲,gou'mao'chong
狗乸,gou'na
夠派,gou'pai
夠皮,gou'pi
夠樸,gou'pu
狗上瓦桁有條路,gou'shang'wa'heng'you'tiao'lu
狗虱,gou'shi
夠數,gou'shu
夠算,gou'suan
狗尾粟,gou'wei'su
狗牙,gou'ya
狗咬狗骨,gou'yao'gou'gu
夠運,gou'yun
狗仔,gou'zai
夠照,gou'zhao
狗爪邊狗爪豆,gou'zhao'bian'gou'zhao'dou
夠鍾,gou'zhong
夠鐘,gou'zhong
箍煲,gu'bao
箍臣,gu'chen
谷古,gu'gu
穀古,gu'gu
鼓鼓的,gu'gu'de
孤寒,gu'han
蠱惑,gu'huo
古裏古怪,gu'li'gu'guai
古靈精怪,gu'ling'jing'guai
谷牛,gu'niu
穀牛,gu'niu
穀氣,gu'qi
固然之,gu'ran'zhi
鶻突,gu'tu
固之然,gu'zhi'ran
寡佬,gua'lao
刮佢出嚟,gua'qu'chu'li
掛住,gua'zhu
摑佢一巴,guai'qu'yi'ba
棺材拐杖死頂,guan'cai'guai'zhang'si'ding
棺材鋪拜神想人死,guan'cai'pu'bai'shen'xiang'ren'si
躀低,guan'di
關公細佬亦德,guan'gong'xi'lao'yi'de
官觀音兵,guan'guan'yin'bing
光燦,guang'can
光燦燦,guang'can'can
光掁掁,guang'cheng'cheng
光管,guang'guan
光光滑滑,guang'guang'hua'hua
光光猛猛,guang'guang'meng'meng
光棍佬遇著冇皮柴,guang'gun'lao'yu'zhu'mao'pi'chai
光黑,guang'hei
光雞,guang'ji
光鷄,guang'ji
光劣出,guang'lie'chu
光猛,guang'meng
光天化日,guang'tian'hua'ri
光脫脫,guang'tuo'tuo
光鮮,guang'xian
光鮮企理,guang'xian'qi'li
光鴨,guang'ya
鬼打鬼,gui'da'gui
跪地喂豬母睇錢份上,gui'di'wei'zhu'mu'di'qian'fen'shang
鬼咁,gui'gan
規矩,gui'ju
鬼佬,gui'lao
櫃桶,gui'tong
鬼五馬六,gui'wu'ma'liu
鬼讚,gui'zan
鬼贊,gui'zan
鬼盞,gui'zhan
滾紅滾綠,gun'gong'gun'lu
滾攪,gun'jiao
滾攪曬,gun'jiao'shai
滾熱辣,gun're'la
滾水,gun'shui
滾友,gun'you
過埠,guo'bu
喐不得其正,guo'bu'de'qi'zheng
過大海,guo'da'hai
過底紙,guo'di'zhi
過電,guo'dian
過骨,guo'gu
喐喐貢,guo'guo'gong
國技,guo'ji
過基甲,guo'ji'jia
過基峽,guo'ji'xia
國腳,guo'jiao
過口癮過橋抽板,guo'kou'yin'guo'qiao'chou'ban
過嚟,guo'li
過龍,guo'long
過門,guo'men
喐乜喐,guo'mie'guo
過年過節,guo'nian'guo'jie
國票,guo'piao
過氣,guo'qi
過氣佬倌,guo'qi'lao'guan
喐親喐動,guo'qin'guo'dong
過身,guo'shen
喐身喐勢,guo'shen'guo'shi
喐手,guo'shou
喐手喐腳,guo'shou'guo'jiao
過水濕腳,guo'shui'shi'jiao
過頭,guo'tou
過一排,guo'yi'pai
過雲雨,guo'yun'yu
菓占,guo'zhan
果占,guo'zhan
裹蒸粽,guo'zheng'zong
過鍾,guo'zhong
過鐘,guo'zhong
過咗海就係神仙,guo'zuo'hai'jiu'xi'shen'xian
過咗海就系神仙,guo'zuo'hai'jiu'xi'shen'xian
蝦霸,ha'ba
蝦春,ha'chun
蝦到上面,ha'dao'shang'mian
蝦公,ha'gong
蝦笱,ha'gou
蝦膠,ha'jiao
蝦餃,ha'jiao
蝦瘌,ha'la
哈佬,ha'lao
蝦碌,ha'lu
蝦毛,ha'mao
蝦人蝦物,ha'ren'ha'wu
蝦眼水,ha'yan'shui
蝦仔餅,ha'zai'bing
海底石斑好瘀,hai'di'shi'ban'hao'yu
海皮,hai'pi
還神,hai'shen
海鮮,hai'xian
海鮮醬,hai'xian'jiang
嚡熠熠,hai'yi'yi
喊包,han'bao
寒背,han'bei
喊打喊殺,han'da'han'sha
喊啖口,han'dan'kou
喊噉口,han'dan'kou
寒底,han'di
寒飛,han'fei
喊咁口,han'gan'kou
含含聲,han'han'sheng
喊驚,han'jing
喊苦喊忽,han'ku'han'hu
喊欄,han'lan
寒涼,han'liang
汗流浹背,han'liu'jia'bei
含輪,han'lun
汗毛,han'mao
含笑,han'xiao
行差踏錯,hang'cha'ta'cu
行家,hang'jia
航空母艦食水深,hang'kong'mu'jian'shi'shui'shen
行水,hang'shui
好餲,hao'ai
好吧斃咩,hao'ba'bi'mie
好彩,hao'cai
好彩數,hao'cai'shu
好唱口,hao'chang'kou
蚝豉,hao'chi
蠔豉,hao'chi
好膽,hao'dan
好得,hao'de
好地地,hao'di'di
好腍,hao'dian
好翻,hao'fan
好夾,hao'ga
好嘅,hao'ge
好頸,hao'geng
好攰,hao'gui
好攰吖,hao'gui'a
好攰啦,hao'gui'la
好過,hao'guo
好好睇睇,hao'hao'di'di
好話,hao'hua
好話為,hao'hua'wei
好話爲,hao'hua'wei
好話唔好聽,hao'hua'wu'hao'ting
好閒,hao'jian
好勁,hao'jin
好叻,hao'le
好冧,hao'lin
好嚤,hao'mo
好耐冇見,hao'nai'mao'jian
好耐冇嚟,hao'nai'mao'li
好氣,hao'qi
好人,hao'ren
好人好姐,hao'ren'hao'jie
好人事,hao'ren'shi
好日,hao'ri
好肉,hao'rou
好少理,hao'shao'li
好聲,hao'sheng
好聲好氣,hao'sheng'hao'qi
好食懶飛,hao'shi'lan'fei
好衰唔衰,hao'shuai'wu'shuai
好似,hao'si
好死,hao'si
好天,hao'tian
好物沉歸底,hao'wu'chen'gui'di
好物沈歸底,hao'wu'shen'gui'di
好閑,hao'xian
好相與,hao'xiang'yu
好心機,hao'xin'ji
好心你,hao'xin'ni
好心著雷劈,hao'xin'zhu'lei'pi
好行,hao'xing
好眼,hao'yan
好眼界,hao'yan'jie
好嘢,hao'ye
好瘀,hao'yu
好在,hao'zai
好譖,hao'zen
毫紙,hao'zhi
荷包,he'bao
禾叉髀,he'cha'bi
合尺,he'chi
禾蟲,he'chong
河粉,he'fen
禾稈,he'gan
禾稈冚珍珠,he'gan'kan'zhen'zhu
和過,he'guo
嚇嚇你,he'he'ni
涸喉,he'hou
禾花雀,he'hua'que
荷蘭豆,he'lan'dou
荷蘭薯,he'lan'shu
何裏活,he'li'huo
和暖,he'nuan
合曬合尺,he'shai'he'chi
和尚擔遮無法無天,he'shang'dan'zhe'mo'fa'mo'tian
喝生曬,he'sheng'shai
禾塘,he'tang
合桃酥,he'tao'su
和味,he'wei
嚇窒,he'zhi
鶴嘴鋤,he'zui'chu
黑沉沉,hei'chen'chen
黑底,hei'di
黑狗得食白狗當災,hei'gou'de'shi'bai'gou'dang'zai
黑古勒特,hei'gu'le'te
黑過墨汁,hei'guo'mo'zhi
黑膠綢,hei'jiao'chou
黑口黑面,hei'kou'hei'mian
黑馬,hei'ma
黑麻麻,hei'ma'ma
黑孖孖,hei'ma'ma
黑癦屎,hei'me'shi
黑眯鼆,hei'mi'meng
黑面神,hei'mian'shen
黑墨墨,hei'mo'mo
黑黢黢,hei'qu'qu
黑葉,hei'ye
橫惦,heng'dian
橫街窄巷,heng'jie'zhai'xiang
橫脷,heng'li
橫門,heng'men
衡曬,heng'shai
橫手,heng'shou
橫水艔,heng'shui'dao
橫丫腸,heng'ya'chang
吽哣,hong'pou
後底,hou'di
後底乸,hou'di'na
後底爺,hou'di'ye
睺鬥,hou'dou
猴猴急急,hou'hou'ji'ji
候鑊,hou'huo
喉急,hou'ji
喉欖,hou'lan
睺路,hou'lu
後屘,hou'man
後腦杓,hou'nao'biao
猴擒,hou'qin
後日,hou'ri
後生,hou'sheng
後生女,hou'sheng'nv
後生細仔,hou'sheng'xi'zai
後生仔,hou'sheng'zai
睺實佢,hou'shi'qu
後尾枕,hou'wei'zhen
後枕,hou'zhen
戽被,hu'bei
戽鬥邊,hu'dou'bian
胡胡混混,hu'hu'hun'hun
胡哩馬叉,hu'li'ma'cha
胡鬑須,hu'lian'xu
鬍鬑鬚,hu'lian'xu
葫蘆,hu'lu
葫蘆王,hu'lu'wang
戲橋,hu'qiao
戲肉,hu'rou
戽水,hu'shui
胡天胡帝,hu'tian'hu'di
胡須刨,hu'xu'bao
鬍鬚刨,hu'xu'bao
胡須公,hu'xu'gong
鬍鬚公,hu'xu'gong
胡須佬,hu'xu'lao
鬍鬚佬,hu'xu'lao
胡須簕特,hu'xu'le'te
鬍鬚簕特,hu'xu'le'te
忽腰,hu'yao
戽魚,hu'yu
護照照片出洋相,hu'zhao'zhao'pian'chu'yang'xiang
滑潺潺,hua'chan'chan
花臣,hua'chen
話得埋,hua'de'mai
話低,hua'di
話定,hua'ding
畫耳上牆,hua'er'shang'qiang
華爾滋,hua'er'zi
花弗,hua'fu
話咁快,hua'gan'kuai
話咁易,hua'gan'yi
花紅,hua'gong
畫公仔畫出腸,hua'gong'zai'hua'chu'chang
花菇,hua'gu
畫鬼腳,hua'gui'jiao
畫花口面,hua'hua'kou'mian
花假,hua'jia
花階磚,hua'jie'zhuan
滑蕨,hua'jue
話口未完,hua'kou'wei'wan
花款,hua'kuan
花哩胡碌,hua'li'hu'lu
花哩花碌,hua'li'hua'lu
花哩碌,hua'li'lu
花僆,hua'lian
花僆女,hua'lian'nv
花僆仔,hua'lian'zai
花冧,hua'lin
花令,hua'ling
花令紙,hua'ling'zhi
滑溜,hua'liu
話落,hua'luo
滑捋捋,hua'luo'luo
花面貓,hua'mian'mao
花名,hua'ming
話名,hua'ming
滑牛,hua'niu
花灑,hua'sa
話曬,hua'shai
花生肉,hua'sheng'rou
話事,hua'shi
話實,hua'shi
話事偈,hua'shi'ji
花士令,hua'shi'ling
花手巾,hua'shou'jin
