白城校门,bai'cheng'xiao'men
白坤水科研奖励基金,bai'kun'shui'ke'yan'jiang'li'ji'jin
百龄奖学金,bai'ling'jiang'xue'jin
保欣丽英楼,bao'xin'li'ying'lou
本栋奖学金,ben'dong'jiang'xue'jin
彬声奖教奖学金,bin'sheng'jiang'jiao'jiang'xue'jin
蔡启瑞,cai'qi'rui
蔡清洁高等教育科研基金,cai'qing'jie'gao'deng'jiao'yu'ke'yan'ji'jin
蔡清洁楼,cai'qing'jie'lou
蔡淑惠,cai'shu'hui
蔡悦诗,cai'yue'shi
灿坤奖,can'kun'jiang
沧江奖教奖学金,cang'jiang'jiang'jiao'jiang'xue'jin
曾呈奎,ceng'cheng'kui
曾晶,ceng'jing
曾鸣,ceng'ming
曾融生,ceng'rong'sheng
陈传鸿,chen'chuan'hong
陈德仁厦门大学育才基金,chen'de'ren'xia'men'da'xue'yu'cai'ji'jin
陈国进,chen'guo'jin
陈国珍,chen'guo'zhen
陈汉文,chen'han'wen
陈嘉庚,chen'jia'geng
陈景润,chen'jing'run
陈敏,chen'min
陈培爱,chen'pei'ai
陈培宽先生奖学金,chen'pei'kuan'xian'sheng'jiang'xue'jin
陈树勋,chen'shu'xun
陈曦,chen'xi
陈晓彦,chen'xiao'yan
陈嬿如,chen'yan'ru
陈宜瑜,chen'yi'yu
陈振华,chen'zhen'hua
陈忠,chen'zhong
成枫楼,cheng'feng'lou
成伟楼,cheng'wei'lou
重学奖学金,chong'xue'jiang'xue'jin
穿西装戴斗笠,chuan'xi'zhuang'dai'dou'li
大南校门,da'nan'xiao'men
邓从豪,deng'cong'hao
邓萃英,deng'cui'ying
邓子基,deng'zi'ji
邓子基教授基金,deng'zi'ji'jiao'shou'ji'jin
电镜楼,dian'jing'lou
丁明儒博士奖教奖学金,ding'ming'ru'bo'shi'jiang'jiao'jiang'xue'jin
丁政曾,ding'zheng'ceng
杜俊敏奖学金,du'jun'min'jiang'xue'jin
杜兴强,du'xing'qiang
菲律宾岷厦教育基金,fei'lv'bin'min'xia'jiao'yu'ji'jin
傅百屏,fu'bai'ping
芙二,fu'er
芙蓉,fu'rong
芙十三,fu'shi'san
福耀教育基金,fu'yao'jiao'yu'ji'jin
芙一,fu'yi
傅鹰奖学金,fu'ying'jiang'xue'jin
盖建民,gai'jian'min
