阿爸,a'ba
對策,dui'ce
隊長,dui'chang
對稱,dui'cheng
對待,dui'dai
對當,dui'dang
對方,dui'fang
對付,dui'fu
對格,dui'ge
對號,dui'hao
對話,dui'hua
對看,dui'kan
對抗,dui'kang
對立,dui'li
對面,dui'mian
對手,dui'shou
對調,dui'tiao
對同,dui'tong
對象,dui'xiang
對譯,dui'yi
對音,dui'yin
對應,dui'ying
對於,dui'yu
隊員,dui'yun
對照,dui'zhao
敦涵,dun'han
敦謙,dun'qian
多半,duo'ban
多多,duo'duo
奪格,duo'ge
多年,duo'nian
奪權,duo'quan
多少,duo'shao
多數,duo'shuo
多謝,duo'xie
多餘,duo'yu
惡霸,e'ba
惡毒,e'du
訛讀,e'du
顎化,e'hua
惡夢,e'meng
惡儂,e'nong
額外,e'wai
惡性,e'xing
惡意,e'yi
訛音,e'yin
鱷魚,e'yu
惡質,e'zhi
恩情,en'qing
耳耳,er'er
兒歌,er'ge
耳空,er'kong
二林,er'lin
而且,er'qie
二人,er'ren
二十,er'shi
而是,er'shi
耳屎,er'shi
二手,er'shou
二水,er'shui
兒童,er'tong
而言,er'yan
而已,er'yi
二字,er'zi
兒子,er'zi
法案,fa'an
發表,fa'biao
發財,fa'cai
發出,fa'chu
發達,fa'da
發電,fa'dian
發動,fa'dong
法度,fa'du
發粉,fa'fen
法官,fa'guan
法規,fa'gui
法國,fa'guo
發粿,fa'hua
發揮,fa'hui
發角,fa'jiao
醱酵,fa'jiao
罰金,fa'jin
發掘,fa'jue
發覺,fa'jue
發刊,fa'kan
法令,fa'ling
法律,fa'lv
發明,fa'ming
發起,fa'qi
發熱,fa're
法人,fa'ren
發燒,fa'shao
發生,fa'sheng
法術,fa'shu
發條,fa'tiao
法庭,fa'ting
法文,fa'wen
發現,fa'xian
發見,fa'xian
發祥,fa'xiang
發行,fa'xing
發炎,fa'yan
發言,fa'yan
發揚,fa'yang
發音,fa'yin
法語,fa'yu
發育,fa'yu
法院,fa'yuan
法則,fa'ze
發展,fa'zhan
發作,fa'zuo
翻案,fan'an
翻版,fan'ban
飯包,fan'bao
範本,fan'ben
反駁,fan'bo
帆布,fan'bu
飯匙,fan'chi
範疇,fan'chou
反彈,fan'dan
翻點,fan'dian
飯店,fan'dian
反對,fan'dui
反而,fan'er
泛泛,fan'fan
反復,fan'fu
飯坩,fan'gan
反攻,fan'gong
反悔,fan'hui
番薑,fan'jiang
反抗,fan'kang
飯粒,fan'li
番麥,fan'mai
煩惱,fan'nao
犯儂,fan'nong
飯庀,fan'pi
反切,fan'qie
繁榮,fan'rong
反射,fan'she
翻身,fan'shen
凡事,fan'shi
凡是,fan'shi
犯勢,fan'shi
範勢,fan'shi
番藷,fan'shu
蕃藷,fan'shu
飯桶,fan'tong
翻頭,fan'tou
飯丸,fan'wan
飯碗,fan'wan
範圍,fan'wei
反省,fan'xing
繁衍,fan'yan
翻譯,fan'yi
反應,fan'ying
反映,fan'ying
番仔,fan'zai
番仔火,fan'zai'huo
反正,fan'zheng
反證,fan'zheng
反之,fan'zhi
繁重,fan'zhong
犯罪,fan'zui
妨礙,fang'ai
方案,fang'an
方便,fang'bian
放大,fang'da
放蕩,fang'dang
方法,fang'fa
芳瓜,fang'gua
妨害,fang'hai
放假,fang'jia
房間,fang'jian
防空,fang'kong
方塊,fang'kuai
芳料,fang'liao
方面,fang'mian
芳名,fang'ming
放尿,fang'niao
放屁,fang'pi
放棄,fang'qi
枋橋,fang'qiao
放任,fang'ren
放射,fang'she
放生,fang'sheng
放屎,fang'shi
方式,fang'shi
放手,fang'shou
防守,fang'shou
芳水,fang'shui
放送,fang'song
放鬆,fang'song
方位,fang'wei
防衛,fang'wei
訪問,fang'wen
方向,fang'xiang
放心,fang'xin
放學,fang'xue
方言,fang'yan
方言島,fang'yan'dao
方音,fang'yin
芳苑,fang'yuan
方針,fang'zhen
紡織,fang'zhi
防止,fang'zhi
肺癌,fei'ai
非常,fei'chang
廢除,fei'chu
翡翠,fei'cui
飛彈,fei'dan
非法,fei'fa
飛機,fei'ji
肺癆,fei'lao
匪類,fei'lei
肥料,fei'liao
菲律賓,fei'lv'bin
廢棄,fei'qi
費氣,fei'qi
非人,fei'ren
飛人,fei'ren
肥肉,fei'rou
費神,fei'shen
費心,fei'xin
飛行,fei'xing
肺炎,fei'yan
費用,fei'yong
廢韻,fei'yun
疿仔,fei'zai
廢止,fei'zhi
非洲,fei'zhou
分別,fen'bie
分佈,fen'bu
分部,fen'bu
分成,fen'cheng
分出,fen'chu
奮鬥,fen'dou
糞斗,fen'dou
分發,fen'fa
芬芳,fen'fang
紛紛,fen'fen
吩咐,fen'fu
分割,fen'ge
分工,fen'gong
分行,fen'hang
分合,fen'he
分化,fen'hua
糞箕,fen'ji
分解,fen'jie
分開,fen'kai
憤慨,fen'kai
芬蘭,fen'lan
分類,fen'lei
分立,fen'li
分離,fen'li
分量,fen'liang
分裂,fen'lie
分明,fen'ming
分母,fen'mu
粉鳥,fen'niao
分派,fen'pai
分配,fen'pei
分批,fen'pi
分期,fen'qi
分歧,fen'qi
分區,fen'qu
分散,fen'san
糞埽,fen'sao
分述,fen'shu
粉碎,fen'sui
分調,fen'tiao
粉條,fen'tiao
分為,fen'wei
分析,fen'xi
分業,fen'ye
分野,fen'ye
分音,fen'yin
芬園,fen'yuan
分韻,fen'yun
分針,fen'zhen
分支,fen'zhi
分鐘,fen'zhong
份子,fen'zi
分子,fen'zi
分組,fen'zu
分做,fen'zuo
封閉,feng'bi
捀場,feng'chang
風湧,feng'chong
風吹,feng'chui
諷刺,feng'ci
奉待,feng'dai
瘋癲,feng'dian
風飛沙,feng'fei'sha
豐富,feng'fu
風格,feng'ge
鳳凰,feng'huang
封建,feng'jian
風景,feng'jing
風車,feng'ju
風力,feng'li
風流,feng'liu
蜂蜜,feng'mi
豐沛,feng'pei
風氣,feng'qi
風琴,feng'qin
鳳山,feng'shan
風尚,feng'shang
風神,feng'shen
風聲,feng'sheng
風濕,feng'shi
楓樹,feng'shu
風水,feng'shui
風俗,feng'su
風颱,feng'tai
風頭,feng'tou
風土,feng'tu
風尾,feng'wei
風物,feng'wu
奉獻,feng'xian
風衣,feng'yi
佛教,fo'jiao
佛像,fo'xiang
佛仔,fo'zai
否定,fou'ding
否認,fou'ren
否則,fou'ze
腐敗,fu'bai
副本,fu'ben
婦產科,fu'chan'ke
府城,fu'cheng
復仇,fu'chou
付出,fu'chu
副詞,fu'ci
附帶,fu'dai
復旦,fu'dan
負擔,fu'dan
輔導,fu'dao
腹肚,fu'du
復發,fu'fa
夫婦,fu'fu
富貴,fu'gui
符號,fu'hao
符合,fu'he
複合,fu'he
複合詞,fu'he'ci
腐化,fu'hua
附加,fu'jia
福建,fu'jian
富強,fu'jiang
縛跤,fu'jiao
附近,fu'jin
副刊,fu'kan
付款,fu'kuan
福佬,fu'lao
福利,fu'li
俘虜,fu'lu
附錄,fu'lu
父母,fu'mu
父囝,fu'nan
腹內,fu'nei
婦女,fu'nv
夫妻,fu'qi
福氣,fu'qi
父親,fu'qin
夫人,fu'ren
婦人,fu'ren
芙蓉,fu'rong
婦孺,fu'ru
負傷,fu'shang
服事,fu'shi
附屬,fu'shu
複數,fu'shuo
服祀,fu'si
赴死,fu'si
斧頭,fu'tou
附圖,fu'tu
服務,fu'wu
復習,fu'xi
複寫,fu'xie
復興,fu'xing
福興,fu'xing
父兄,fu'xiong
敷衍,fu'yan
副業,fu'ye
福音,fu'yin
輔音,fu'yin
富裕,fu'yu
復元,fu'yuan
複雜,fu'za
負責,fu'ze
負債,fu'zhai
復職,fu'zhi
福州,fu'zhou
輔助,fu'zhu
附著,fu'zhu
服裝,fu'zhuang
父子,fu'zi
服從,fu'zong
富足,fu'zu
改變,gai'bian
該當,gai'dang
改革,gai'ge
改進,gai'jin
概況,gai'kuang
改良,gai'liang
概論,gai'lun
概念,gai'nian
改善,gai'shan
概說,gai'shuo
改選,gai'xuan
概要,gai'yao
改造,gai'zao
改正,gai'zheng
改裝,gai'zhuang
改組,gai'zu
幹部,gan'bu
甘草,gan'cao
感動,gan'dong
干豆,gan'dou
感恩,gan'en
感化,gan'hua
感激,gan'ji
敢講,gan'jiang
干礁,gan'jiao
趕緊,gan'jin
感覺,gan'jue
橄欖,gan'lan
橄欖球,gan'lan'qiu
矸轆,gan'lu
感冒,gan'mao
干那,gan'na
敢那,gan'na
感情,gan'qing
感染,gan'ran
干擾,gan'rao
干涉,gan'she
幹事,gan'shi
感受,gan'shou
甘肅,gan'su
感嘆,gan'tan
感想,gan'xiang
感謝,gan'xie
感心,gan'xin
肝炎,gan'yan
敢有,gan'you
干預,gan'yu
甘願,gan'yuan
坩仔,gan'zai
柑仔,gan'zai
矸仔,gan'zai
柑仔蜜,gan'zai'mi
肝臟,gan'zang
甘蔗,gan'zhe
鋼筆,gang'bi
槓槌仔,gang'chui'zai
港口,gang'kou
鋼琴,gang'qin
綱鞦,gang'qiu
崗山,gang'shan
鋼鐵,gang'tie
綱要,gang'yao
告別,gao'bie
高層,gao'ceng
高等,gao'deng
高度,gao'du
高貴,gao'gui
高級,gao'ji
稿件,gao'jian
高麗,gao'li
高梁,gao'liang
高明,gao'ming
高砂,gao'sha
高山,gao'shan
告訴,gao'su
高速,gao'su
高調,gao'tiao
高溫,gao'wen
高見,gao'xian
高興,gao'xing
高雄,gao'xiong
高雅,gao'ya
高揚,gao'yang
高遠,gao'yuan
高張,gao'zhang
高中,gao'zhong
隔壁,ge'bi
個別,ge'bie
歌唱,ge'chang
歌詞,ge'ci
各地,ge'di
各個,ge'ge
哥哥,ge'ge
各國,ge'guo
隔閡,ge'he
歌劇,ge'ju
閣卡,ge'ka
仡佬,ge'lao
隔離,ge'li
革命,ge'ming
隔年,ge'nian
各儂,ge'nong
各期,ge'qi
歌曲,ge'qu
個人,ge'ren
隔日,ge'ri
割傷,ge'shang
格式,ge'shi
歌詩,ge'shi
格調,ge'tiao
歌廳,ge'ting
各位,ge'wei
革新,ge'xin
個性,ge'xing
歌星,ge'xing
各樣,ge'yang
歌謠,ge'yao
佮意,ge'yi
歌仔,ge'zai
閣再,ge'zai
歌仔冊,ge'zai'ce
歌仔戲,ge'zai'hu
各種,ge'zhong
各自,ge'zi
蛤仔,ge'zi
各族,ge'zu
給付,gei'fu
根本,gen'ben
根底,gen'di
根柢,gen'di
根基,gen'ji
根據,gen'ju
更改,geng'gai
更加,geng'jia
耕作,geng'zuo
公報,gong'bao
紅包,gong'bao
公佈,gong'bu
紅茶,gong'cha
共產,gong'chan
共產黨,gong'chan'dang
工場,gong'chang
工廠,gong'chang
功臣,gong'chen
工程,gong'cheng
公尺,gong'chi
共存,gong'cun
公道,gong'dao
功德,gong'de
紅燈,gong'deng
工地,gong'di
紅豆,gong'dou
公噸,gong'dun
公費,gong'fei
公分,gong'fen
功夫,gong'fu
工夫,gong'fu
公告,gong'gao
公公,gong'gong
公共,gong'gong
鞏固,gong'gu
公館,gong'guan
公害,gong'hai
公海,gong'hai
共和,gong'he
恭亨,gong'heng
攻擊,gong'ji
紅記記,gong'ji'ji
公家,gong'jia
公斤,gong'jin
恭敬,gong'jing
工具,gong'ju
公開,gong'kai
公克,gong'ke
功課,gong'ke
工會,gong'kuai
共款,gong'kuan
功勞,gong'lao
公里,gong'li
功利,gong'li
貢寮,gong'liao
公路,gong'lu
公媽,gong'ma
紅毛塗,gong'mao'tu
公民,gong'min
共鳴,gong'ming
公墓,gong'mu
功能,gong'neng
共儂,gong'nong
工儂,gong'nong
公平,gong'ping
工錢,gong'qian
公頃,gong'qing
紅龜,gong'qiu
公權,gong'quan
公然,gong'ran
公認,gong'ren
共汝,gong'ru
紅色,gong'se
工商,gong'shang
紅燒,gong'shao
公升,gong'sheng
公事,gong'shi
公式,gong'shi
共時,gong'shi
共識,gong'shi
工事,gong'shi
紅柿,gong'shi
公司,gong'si
公私,gong'si
公所,gong'suo
紅糖,gong'tang
共同,gong'tong
共通,gong'tong
共通語,gong'tong'yu
工頭,gong'tou
公文,gong'wen
共我,gong'wo
公務,gong'wu
公務員,gong'wu'yun
恭喜,gong'xi
貢獻,gong'xian
功效,gong'xiao
共性,gong'xing
工業,gong'ye
共伊,gong'yi
工藝,gong'yi
供應,gong'ying
公營,gong'ying
紅嬰仔,gong'ying'zai
公用,gong'yong
共用,gong'yong
功用,gong'yong
工友,gong'you
公寓,gong'yu
公元,gong'yuan
公園,gong'yuan
公證,gong'zheng
公眾,gong'zhong
公子,gong'zi
工資,gong'zi
紅字,gong'zi
工作,gong'zuo
構成,gou'cheng
構詞法,gou'ci'fa
狗公,gou'gong
勾結,gou'jie
狗母,gou'mu
狗牌,gou'pai
枸杞,gou'qi
溝通,gou'tong
構想,gou'xiang
蚼蟻,gou'yi
構造,gou'zao
姑不將,gu'bu'jiang
姑成,gu'cheng
鼓吹,gu'chui
顧厝,gu'cuo
古代,gu'dai
古典,gu'dian
固定,gu'ding
固定調,gu'ding'tiao
古董,gu'dong
孤獨,gu'du
孤兒,gu'er
股份,gu'fen
辜負,gu'fu
孤魂,gu'hun
估計,gu'ji
古籍,gu'ji
古蹟,gu'ji
故技,gu'ji
估價,gu'jie
骨節,gu'jie
古今,gu'jin
古井,gu'jing
顧客,gu'ke
古老,gu'lao
孤立,gu'li
鼓勵,gu'li
姑娘,gu'niang
股票,gu'piao
姑婆,gu'po
孤單,gu'shan
故事,gu'shi
古書,gu'shu
骨髓,gu'sui
古亭,gu'ting
骨頭,gu'tou
箍圍,gu'wei
古文,gu'wen
顧問,gu'wen
鼓舞,gu'wu
故鄉,gu'xiang
古意,gu'yi
故意,gu'yi
古音,gu'yin
固有,gu'you
古語,gu'yu
箍仔,gu'zai
古早,gu'zao
姑丈,gu'zhang
故障,gu'zhang
固執,gu'zhi
骨質,gu'zhi
古錐,gu'zhui
古字,gu'zi
寡婦,gua'fu
掛號,gua'hao
掛慮,gua'lv
掛念,gua'nian
掛心,gua'xin
乖巧,guai'qiao
怪獸,guai'shou
怪物,guai'wu
拐誘,guai'you
枴仔,guai'zai
官兵,guan'bing
觀察,guan'cha
棺柴,guan'chai
官場,guan'chang
貫串,guan'chuan
關帝,guan'di
觀點,guan'dian
關東,guan'dong
關渡,guan'du
官方,guan'fang
灌溉,guan'gai
關公,guan'gong
觀光,guan'guang
官話,guan'hua
關懷,guan'huai
關鍵,guan'jian
關節,guan'jie
冠軍,guan'jun
官吏,guan'li
慣例,guan'li
管理,guan'li
關連,guan'lian
官僚,guan'liao
觀摩,guan'mo
觀念,guan'nian
觀賞,guan'shang
慣勢,guan'shi
灌輸,guan'shu
關稅,guan'shui
官司,guan'si
莞荽,guan'sui
官廳,guan'ting
罐頭,guan'tou
關頭,guan'tou
關係,guan'xi
關西,guan'xi
管轄,guan'xia
關心,guan'xin
觀音,guan'yin
慣用,guan'yong
關於,guan'yu
官員,guan'yun
管仔,guan'zai
罐仔,guan'zai
關照,guan'zhao
觀眾,guan'zhong
光彩,guang'cai
光度,guang'du
光復,guang'fu
光景,guang'jing
光明,guang'ming
光榮,guang'rong
光線,guang'xian
光陰,guang'yin
光映映,guang'ying'ying
規避,gui'bi
歸併,gui'bing
軌道,gui'dao
規定,gui'ding
規範,gui'fan
規格,gui'ge
歸根究柢,gui'gen'jiu'di
鬼怪,gui'guai
桂花,gui'hua
歸化,gui'hua
規畫,gui'hua
規矩,gui'ju
歸類,gui'lei
規律,gui'lv
規模,gui'mo
歸納,gui'na
閨女,gui'nv
歸氣,gui'qi
貴人,gui'ren
歸日,gui'ri
歸入,gui'ru
歸世儂,gui'shi'nong
歸屬,gui'shu
櫃臺,gui'tai
閨秀,gui'xiu
貴陽,gui'yang
規則,gui'ze
歸陣,gui'zhen
規制,gui'zhi
貴重,gui'zhong
貴州,gui'zhou
貴族,gui'zu
滾水,gun'shui
滾笑,gun'xiao
過程,guo'cheng
國粹,guo'cui
過度,guo'du
過渡,guo'du
國防,guo'fang
過分,guo'fen
國府,guo'fu
國歌,guo'ge
國籍,guo'ji
國際,guo'ji
國家,guo'jia
國會,guo'kuai
過來,guo'lai
國力,guo'li
國立,guo'li
過濾,guo'lv
國民,guo'min
國民黨,guo'min'dang
國內,guo'nei
過年,guo'nian
國旗,guo'qi
國慶,guo'qing
過去,guo'qu
果然,guo'ran
過日,guo'ri
過身,guo'shen
國事,guo'shi
過失,guo'shi
過時,guo'shi
果樹,guo'shu
國土,guo'tu
國外,guo'wai
國王,guo'wang
國文,guo'wen
國小,guo'xiao
國校,guo'xiao
過心,guo'xin
國營,guo'ying
國語,guo'yu
國樂,guo'yue
果汁,guo'zhi
國中,guo'zhong
果子,guo'zi
蝦猴,ha'hou
蝦米,ha'mi
蝦皮,ha'pi
蝦仁,ha'ren
蝦仔,ha'zai
海岸,hai'an
海報,hai'bao
海邊,hai'bian
海濱,hai'bin
海產,hai'chan
海澄,hai'cheng
海湧,hai'chong
海底,hai'di
海風,hai'feng
海關,hai'guan
海角,hai'jiao
海軍,hai'jun
海口,hai'kou
海哩,hai'li
海陸,hai'liu
海綿,hai'mian
海面,hai'mian
海南,hai'nan
海南島,hai'nan'dao
海墘,hai'qian
海汕,hai'shan
海水,hai'shui
海外,hai'wai
海灣,hai'wan
海翁,hai'weng
海峽,hai'xia
海線,hai'xian
海鮮,hai'xian
海洋,hai'yang
海運,hai'yun
海中,hai'zhong
孩子,hai'zi
漢藏,han'cang
漢藏語,han'cang'yu
寒帶,han'dai
罕得,han'de
涵蓋,han'ge
韓國,han'guo
含糊,han'hu
漢化,han'hua
旱季,han'ji
頷頸,han'jing
漢口,han'kou
寒流,han'liu
漢羅,han'luo
頇顢,han'man
寒儂,han'nong
漢人,han'ren
漢詩,han'shi
汗水,han'shui
寒酸,han'suan
寒天,han'tian
漢文,han'wen
罕見,han'xian
漢學,han'xue
涵養,han'yang
漢藥,han'yao
漢醫,han'yi
漢音,han'yin
漢語,han'yu
寒著,han'zhu
涵字,han'zi
漢字,han'zi
漢字音,han'zi'yin
漢族,han'zu
航海,hang'hai
夯枷,hang'jia
航空,hang'kong
行列,hang'lie
行情,hang'qing
夯頭,hang'tou
好處,hao'chu
好膽,hao'dan
豪放,hao'fang
好漢,hao'han
哠哠,hao'hao
好喙,hao'hui
好看,hao'kan
好空,hao'kong
好款,hao'kuan
好禮,hao'li
貉獠,hao'liao
號令,hao'ling
號碼,hao'ma
好命,hao'ming
好儂,hao'nong
好奇,hao'qi
好事,hao'shi
好勢,hao'shi
好天,hao'tian
好聽,hao'ting
號頭,hao'tou
號外,hao'wai
好笑,hao'xiao
好心,hao'xin
好學,hao'xue
好業,hao'ye
好意,hao'yi
好運,hao'yun
蠔仔,hao'zai
號做,hao'zuo
合辦,he'ban
河北,he'bei
何必,he'bi
合併,he'bing
合唱,he'chang
合成,he'cheng
合稱,he'cheng
賀電,he'dian
合訂,he'ding
合訂本,he'ding'ben
核對,he'dui
赫爾,he'er
合法,he'fa
合肥,he'fei
合格,he'ge
和好,he'hao
合乎,he'hu
合計,he'ji
和解,he'jie
合金,he'jin
合口,he'kou
何況,he'kuang
荷蘭,he'lan
呵咾,he'lao
鶴佬,he'lao
鶴老,he'lao
鶴佬話,he'lao'hua
鶴老儂,he'lao'nong
鶴老人,he'lao'ren
鶴佬語,he'lao'yu
鶴老語,he'lao'yu
合力,he'li
合理,he'li
合流,he'liu
和美,he'mei
和睦,he'mu
河南,he'nan
核能,he'neng
和平,he'ping
合情,he'qing
合軀,he'qu
和尚,he'shang
合適,he'shi
核桃,he'tao
何謂,he'wei
和諧,he'xie
核心,he'xin
喝咻,he'xiu
何以,he'yi
合意,he'yi
何以故,he'yi'gu
合音,he'yin
合韻,he'yun
盒仔,he'zai
何種,he'zhong
核准,he'zhun
核子,he'zi
合作,he'zuo
很多,hen'duo
痕跡,hen'ji
橫財,heng'cai
橫直,heng'zhi
轟動,hong'dong
宏觀,hong'guan
烘爐,hong'lu
後壁,hou'bi
候補,hou'bu
後蹬,hou'deng
後方,hou'fang
後果,hou'guo
厚話,hou'hua
後悔,hou'hui
後來,hou'lai
後面,hou'mian
後母,hou'mu
後年,hou'nian
後期,hou'qi
後起,hou'qi
後人,hou'ren
後日,hou'ri
喉入聲,hou'ru'sheng
喉塞音,hou'se'yin
後山,hou'shan
後生,hou'sheng
後世,hou'shi
後事,hou'shi
後手,hou'shou
後天,hou'tian
後頭,hou'tou
後尾,hou'wei
厚行,hou'xing
候選,hou'xuan
喉陽入,hou'yang'ru
後裔,hou'yi
喉音,hou'yin
喉陰入,hou'yin'ru
後者,hou'zhe
後置,hou'zhi
後字,hou'zi
湖北,hu'bei
互補,hu'bu
戶長,hu'chang
蝴蝶,hu'die
互動,hu'dong
戽斗,hu'dou
呼啡仔,hu'fei'zai
戶戶,hu'hu
胡椒,hu'jiao
戲劇,hu'ju
戶口,hu'kou
搰力,hu'li
狐狸,hu'li
護理,hu'li
葫蘆,hu'lu
湖南,hu'nan
湖內,hu'nei
戲票,hu'piao
琥珀,hu'po
胡琴,hu'qin
鰗鰍,hu'qiu
戲曲,hu'qu
忽然,hu'ran
呼聲,hu'sheng
忽視,hu'shi
護士,hu'shi
胡說,hu'shuo
戲臺,hu'tai
戶頭,hu'tou
糊塗,hu'tu
戲團,hu'tuan
虎尾,hu'wei
護衛,hu'wei
戲文,hu'wen
呼吸,hu'xi
互相,hu'xiang
鬍鬚,hu'xu
呼應,hu'ying
胡蠅,hu'ying
呼籲,hu'yu
戲園,hu'yuan
戲院,hu'yuan
護照,hu'zhao
互助,hu'zhu
華安,hua'an
花斑,hua'ban
畫報,hua'bao
華北,hua'bei
劃撥,hua'bo
花草,hua'cao
花燈,hua'deng
華東,hua'dong
劃分,hua'fen
畫分,hua'fen
話縫,hua'feng
花坩,hua'gan
化合,hua'he
花環,hua'huan
畫家,hua'jia
化解,hua'jie
話劇,hua'ju
花蓮,hua'lian
花柳,hua'liu
花漉漉,hua'lu'lu
華南,hua'nan
花盆,hua'pen
花瓶,hua'ping
華僑,hua'qiao
華人,hua'ren
花蕊,hua'rui
花掃掃,hua'sao'sao
華盛頓,hua'sheng'dun
化石,hua'shi
花壇,hua'tan
話題,hua'ti
華文,hua'wen
花心,hua'xin
化學,hua'xue
花樣,hua'yang
話意,hua'yi
滑音,hua'yin
華語,hua'yu
話語,hua'yu
花園,hua'yuan
花枝,hua'zhi
化妝,hua'zhuang
懷念,huai'nian
懷柔,huai'rou
懷疑,huai'yi
懷孕,huai'yun
環保,huan'bao
幻燈,huan'deng
峘度,huan'du
環境,huan'jing
幻覺,huan'jue
幻夢,huan'meng
還是,huan'shi
峘手,huan'shou
歡送,huan'song
換帖,huan'tie
歡喜,huan'xi
峘下,huan'xia
幻想,huan'xiang
歡迎,huan'ying
還有,huan'you
換準,huan'zhun
換做,huan'zuo
黃疸,huang'dan
皇帝,huang'di
荒廢,huang'fei
皇宮,huang'gong
黃河,huang'he
皇后,huang'hou
黃昏,huang'hun
黃金,huang'jin
荒狂,huang'kuang
黃連,huang'lian
皇民化,huang'min'hua
荒謬,huang'miu
黃牛,huang'niu
黃色,huang'se
黃酸,huang'suan
荒唐,huang'tang
黃有實台灣十五音辭典,huang'you'shi'tai'wan'shi'wu'yin'ci'dian
惠安,hui'an
彙編,hui'bian
喙齒,hui'chi
喙唇,hui'chun
回答,hui'da
回復,hui'fu
回覆,hui'fu
恢復,hui'fu
回歸,hui'gui
回國,hui'guo
喙花,hui'hua
繪畫,hui'hua
輝煌,hui'huang
彙集,hui'ji
彙集雅俗通十五音,hui'ji'ya'su'tong'shi'wu'yin
惠鑒,hui'jian
喙礁,hui'jiao
喙角,hui'jiao
回教,hui'jiao
匯款,hui'kuan
回饋,hui'kui
喙瀾,hui'lan
喙美,hui'mei
匯票,hui'piao
喙舌,hui'she
回頭,hui'tou
悔悟,hui'wu
詼諧,hui'xie
喙鬚,hui'xu
回憶,hui'yi
彙音,hui'yin
彙音寶鑑,hui'yin'bao'jian
彙音妙悟,hui'yin'miao'wu
回應,hui'ying
徽章,hui'zhang
彙整,hui'zheng
昏暗,hun'an
混沌,hun'dun
混合,hun'he
混居,hun'ju
婚禮,hun'li
混亂,hun'luan
昏迷,hun'mi
魂魄,hun'po
婚期,hun'qi
婚事,hun'shi
混同,hun'tong
混淆,hun'xiao
混血,hun'xue
婚姻,hun'yin
貨幣,huo'bi
火船,huo'chuan
火大,huo'da
活動,huo'dong
貨櫃,huo'gui
火灰,huo'hui
伙計,huo'ji
夥記,huo'ji
火車,huo'ju
活力,huo'li
活路,huo'lu
火爐,huo'lu
活命,huo'ming
活潑,huo'po
火燒,huo'shao
或是,huo'shi
火炭,huo'tan
火藥,huo'yao
活用,huo'yong
活躍,huo'yue
火災,huo'zai
或者,huo'zhe
或者是,huo'zhe'shi
基本,ji'ben
幾遍,ji'bian
稽查,ji'cha
機場,ji'chang
繼承,ji'cheng
計程,ji'cheng
計程車,ji'cheng'ju
記持,ji'chi
基礎,ji'chu
集大成,ji'da'cheng
既得,ji'de
記得,ji'de
基地,ji'di
基底,ji'di
激動,ji'dong
基督,ji'du
基督教,ji'du'jiao
極端,ji'duan
寄發,ji'fa
寄附,ji'fu
即閣,ji'ge
及格,ji'ge
幾個,ji'ge
技工,ji'gong
機構,ji'gou
激骨,ji'gu
機關,ji'guan
籍貫,ji'guan
雞規,ji'gui
記號,ji'hao
幾何,ji'he
集合,ji'he
幾乎,ji'hu
計畫,ji'hua
飢荒,ji'huang
忌諱,ji'hui
積極,ji'ji
集集,ji'ji
徛家,ji'jia
計較,ji'jiao
雞角,ji'jiao
季節,ji'jie
基金,ji'jin
急救,ji'jiu
稽考,ji'kao
即刻,ji'ke
即可,ji'ke
藉口,ji'kou
機會,ji'kuai
集會,ji'kuai
吉利,ji'li
極力,ji'li
激勵,ji'li
激烈,ji'lie
急流,ji'liu
基隆,ji'long
雞籠,ji'long
紀錄,ji'lu
記錄,ji'lu
雞卵,ji'luan
紀略,ji'lue
機密,ji'mi
寂寞,ji'mo
計謀,ji'mou
雞母,ji'mu
濟南,ji'nan
技能,ji'neng
機能,ji'neng
幾年,ji'nian
紀念,ji'nian
機器,ji'qi
技巧,ji'qiao
既然,ji'ran
記認,ji'ren
祭日,ji'ri
雞肉,ji'rou
幾若,ji'ruo
寄生蟲,ji'sheng'chong
即使,ji'shi
即是,ji'shi
即時,ji'shi
技師,ji'shi
激屎,ji'shi
技術,ji'shu
記述,ji'shu
基數,ji'shuo
祭祀,ji'si
急速,ji'su
計算,ji'suan
集體,ji'ti
記調,ji'tiao
集團,ji'tuan
即為,ji'wei
祭文,ji'wen
祭獻,ji'xian
機械,ji'xie
急性,ji'xing
繼續,ji'xu
紀要,ji'yao
記憶,ji'yi
記音,ji'yin
基於,ji'yu
紀元,ji'yuan
極樂,ji'yue
機運,ji'yun
記載,ji'zai
雞仔,ji'zai
鯽仔魚,ji'zai'yu
吉兆,ji'zhao
記者,ji'zhe
急診,ji'zhen
急症,ji'zheng
急智,ji'zhi
機制,ji'zhi
幾種,ji'zhong
集中,ji'zhong
基準,ji'zhun
加班,jia'ban
甲板,jia'ban
家常,jia'chang
家長,jia'chang
家畜,jia'chu
假定,jia'ding
家父,jia'fu
加工,jia'gong
架構,jia'gou
家後,jia'hou
家伙,jia'huo
家己,jia'ji
家計,jia'ji
胛脊,jia'ji
家家,jia'jia
加減,jia'jian
加強,jia'jiang
家教,jia'jiao
假借,jia'jie
家具,jia'ju
加冷恂,jia'leng'xun
佳麗,jia'li
伽落,jia'luo
假名,jia'ming
家母,jia'mu
加拿大,jia'na'da
家婆,jia'po
嫁娶,jia'qu
加熱,jia're
家人,jia'ren
假日,jia'ri
假如,jia'ru
加入,jia'ru
加上,jia'shang
假設,jia'she
假使,jia'shi
家世,jia'shi
