保护主义,bao'hu'zhu'yi
被害者学,bei'hai'zhe'xue
比较刑法学,bi'jiao'xing'fa'xue
编章节,bian'zhang'jie
不后及原则,bu'hou'ji'yuan'ze
不溯及既往,bu'su'ji'ji'wang
不追及将来的原则,bu'zhui'ji'jiang'lai'de'yuan'ze
裁判时法,cai'pan'shi'fa
成文法,cheng'wen'fa
程序刑法,cheng'xu'xing'fa
从旧从轻,cong'jiu'cong'qing
从旧主义,cong'jiu'zhu'yi
从轻主义,cong'qing'zhu'yi
从新主义,cong'xin'zhu'yi
但书,dan'shu
单一刑法,dan'yi'xing'fa
单一刑事法规,dan'yi'xing'shi'fa'gui
当然解释,dang'ran'jie'shi
法律面前人人平等,fa'lv'mian'qian'ren'ren'ping'deng
反对解释,fan'dui'jie'shi
犯罪地,fan'zui'di
犯罪论,fan'zui'lun
犯罪时,fan'zui'shi
犯罪心理学,fan'zui'xin'li'xue
非正式解释,fei'zheng'shi'jie'shi
附属刑法,fu'shu'xing'fa
改造罪犯成为新人的原则,gai'zao'zui'fan'cheng'wei'xin'ren'de'yuan'ze
革命人道主义原则,ge'ming'ren'dao'zhu'yi'yuan'ze
广义的刑法,guang'yi'de'xing'fa
后半,hou'ban
间接解释,jian'jie'jie'shi
结果地,jie'guo'di
禁止性规范,jin'zhi'xing'gui'fan
经济刑法,jing'ji'xing'fa
绝对罪刑法定主义,jue'dui'zui'xing'fa'ding'zhu'yi
军事刑法,jun'shi'xing'fa
可以,ke'yi
空白刑法,kong'bai'xing'fa
扩大解释,kuo'da'jie'shi
扩张解释,kuo'zhang'jie'shi
类推,lei'tui
立法解释,li'fa'jie'shi
历史解释,li'shi'jie'shi
论理解释,lun'li'jie'shi
矛盾解释,mao'dun'jie'shi
命令性规范,ming'ling'xing'gui'fan
普通刑法,pu'tong'xing'fa
前半,qian'ban
强行性规范,qiang'xing'xing'gui'fan
确定性规范,que'ding'xing'gui'fan
时际刑法,shi'ji'xing'fa
世界主义,shi'jie'zhu'yi
实体法,shi'ti'fa
实体刑法,shi'ti'xing'fa
实质刑法,shi'zhi'xing'fa
授权性规范,shou'quan'xing'gui'fan
属地刑法,shu'di'xing'fa
属地主义,shu'di'zhu'yi
属人刑法,shu'ren'xing'fa
属人主义,shu'ren'zhu'yi
司法解释,si'fa'jie'shi
司法刑法,si'fa'xing'fa
溯及既往,su'ji'ji'wang
溯及力,su'ji'li
所属国,suo'shu'guo
